1;0;2764.00;10.00;1786.00;0.31;1.52
2;0;3329.00;10.00;1468.00;-0.62;1.20
3;0;4523.00;10.00;2223.00;0.08;0.88
4;0;2936.00;10.00;545.00;-0.49;0.80
5;0;2706.00;10.00;2126.00;0.23;1.08
6;0;2430.00;10.00;1422.00;-0.22;1.52
7;0;3538.00;10.00;2161.00;-0.03;2.20
8;0;3902.00;10.00;1646.00;-0.51;1.40
9;0;4063.00;10.00;1127.00;0.28;1.24
10;0;2832.00;10.00;1239.00;0.02;1.68
11;0;4071.00;10.00;2091.00;-0.08;1.72
12;0;3170.00;10.00;1110.00;-0.32;0.64
13;0;4251.00;10.00;1780.00;-0.64;2.20
14;0;2781.00;10.07;1615.00;0.80;0.60
15;0;3657.00;10.00;1279.00;-0.18;1.00
16;0;3334.00;10.00;1813.00;0.22;4.68
17;0;3202.00;10.00;1861.00;-0.23;2.08
18;0;3229.00;10.00;1934.00;-0.87;2.84
19;0;4264.00;10.00;2211.00;-0.05;1.44
20;0;5051.00;10.00;2159.00;-0.57;0.68
21;0;3109.00;10.00;2215.00;2.79;1.12
22;0;4767.00;10.00;2152.00;-0.43;1.12
23;0;4045.00;10.00;2355.00;0.67;1.20
24;0;3076.00;10.00;1476.00;0.18;1.44
25;0;4037.00;10.00;1536.00;0.54;1.60
26;0;2635.00;10.00;1409.00;-0.47;0.44
27;0;3367.00;10.00;2239.00;0.10;1.44
28;0;2500.00;10.00;1640.00;-1.23;2.92
29;0;4233.00;10.00;1953.00;-0.29;2.44
30;0;2800.00;10.00;639.00;-0.10;0.76
31;0;4281.00;10.00;2361.00;0.04;1.40
32;0;4320.00;10.00;1847.00;-0.14;2.08
33;0;4435.00;10.00;1856.00;4.61;2.20
34;0;3198.00;10.00;1262.00;0.05;1.84
35;0;4041.00;10.00;1301.00;-0.90;1.68
36;0;4046.00;10.00;1708.00;-0.43;0.92
37;0;3873.00;10.00;1817.00;0.29;2.24
38;0;2906.00;10.00;2147.00;-0.61;0.84
39;0;3638.00;10.00;1973.00;-1.23;3.48
40;0;3041.00;10.00;1272.00;-0.12;2.12
41;0;2580.00;10.00;1781.00;0.75;2.00
42;0;3844.00;10.00;2386.00;-0.08;1.68
43;0;4774.00;10.00;1949.00;0.14;0.76
44;0;2640.00;10.00;1196.00;-0.17;2.80
45;0;3085.00;10.00;965.00;-0.25;2.24
46;0;3754.00;10.00;1716.00;-0.84;1.56
47;0;4673.00;10.00;2273.00;-0.27;0.76
48;0;3071.00;10.00;1621.00;-1.35;1.80
49;0;4504.00;10.00;2113.00;0.53;2.48
50;0;3107.00;10.00;2096.00;-0.37;1.88
51;0;3703.00;10.00;2226.00;-0.40;1.12
52;0;3870.00;10.00;1365.00;-0.34;1.04
53;0;4195.00;10.00;1872.00;-0.63;2.64
54;0;2838.00;10.00;770.00;0.01;2.20
55;0;3923.00;10.00;1263.00;0.64;1.92
56;0;4938.00;10.00;2256.00;0.05;0.72
57;0;2364.00;10.00;1137.00;3.97;1.92
58;0;4724.00;10.00;2052.00;-0.70;0.40
59;0;3014.00;10.00;2261.00;4.57;0.68
60;0;4098.00;10.00;2171.00;-0.32;1.40
61;0;2939.00;10.00;1698.00;-0.50;0.56
62;0;2753.00;10.00;2044.00;0.35;0.64
63;0;4410.00;10.00;2260.00;-0.31;1.52
64;0;4189.00;10.00;1617.00;-0.29;1.00
65;0;3830.00;10.00;2183.00;-0.11;2.12
66;0;3719.00;9.95;2307.00;-0.36;0.88
67;0;4122.00;10.00;1468.00;0.19;1.20
68;0;4817.00;10.00;2135.00;-0.07;1.08
69;0;4661.00;10.00;2182.00;0.02;0.72
70;0;3049.00;10.00;1786.00;-0.24;1.52
71;0;3918.00;10.00;2326.00;0.35;1.32
72;0;5098.00;10.00;2217.00;-0.11;0.84
73;0;3367.00;10.00;1332.00;0.33;1.24
74;0;3059.00;10.00;2119.00;-0.40;0.96
75;0;3641.00;10.00;2149.00;-0.22;1.44
76;0;4105.00;10.00;2432.00;-0.24;1.08
77;0;4134.00;10.00;1358.00;0.32;1.40
78;0;2700.00;10.00;1057.00;0.69;2.24
79;0;3602.00;10.00;2289.00;2.93;0.44
80;0;2725.00;10.00;1349.00;0.27;0.64
81;0;2847.00;10.00;505.00;-0.29;0.88
82;0;3683.00;10.00;1822.00;0.20;2.40
83;0;3222.00;10.00;1513.00;0.82;1.08
84;0;2844.00;10.00;2276.00;0.02;1.20
85;0;4410.00;10.00;1949.00;0.11;4.00
86;0;2950.00;10.00;474.00;-0.26;0.72
87;0;2954.00;10.00;626.00;0.28;0.72
88;0;4065.00;10.00;2021.00;0.36;1.32
89;0;2979.00;10.00;1200.00;-0.25;1.32
90;0;2799.00;10.00;2167.00;0.23;0.44
91;0;2493.00;10.00;1501.00;-0.60;2.48
92;0;2706.00;10.00;976.00;-0.01;1.08
93;0;4126.00;10.00;1908.00;-0.35;1.36
94;0;3080.00;10.00;1510.00;-0.09;0.76
95;0;4975.00;10.00;2175.00;-1.04;1.00
96;0;3073.00;10.00;1185.00;-0.42;0.88
97;0;2878.00;10.00;1678.00;0.23;1.28
98;0;3061.00;10.00;879.00;0.35;1.88
99;0;3006.00;10.00;895.00;0.21;1.48
100;0;3202.00;10.00;1642.00;0.69;1.56
101;0;3130.00;10.00;1365.00;-0.14;1.12
102;0;3211.00;10.00;1384.00;-1.32;1.80
103;0;3621.00;10.00;1688.00;0.13;2.88
104;0;3995.00;10.00;2379.00;-0.48;1.48
105;0;3898.00;10.00;2151.00;-0.59;2.32
106;0;3276.00;10.00;1243.00;0.04;0.84
107;0;3861.00;10.00;1717.00;0.88;1.36
108;0;2831.00;10.00;438.00;0.18;0.68
109;0;3640.00;10.00;2220.00;-0.84;1.40
110;0;3781.00;10.00;1597.00;0.16;1.12
111;0;3941.00;10.00;1958.00;-0.58;2.24
112;0;4158.00;10.00;1690.00;-0.25;0.88
113;0;4397.00;10.00;2083.00;0.38;2.56
114;0;2931.00;10.00;2002.00;0.32;0.72
115;0;4231.00;10.00;2252.00;-0.71;1.56
116;0;3969.00;10.00;1365.00;-0.30;1.40
117;0;2996.00;10.00;2145.00;-0.93;0.48
118;0;4211.00;10.00;1533.00;0.23;2.28
119;0;4775.00;10.00;2252.00;0.17;1.24
120;0;3028.00;10.00;1359.00;0.11;1.24
121;0;4704.00;10.00;2310.00;-0.69;1.24
122;0;4083.00;10.00;1189.00;0.07;1.16
123;0;3031.00;10.00;1140.00;-0.33;0.72
124;0;3175.00;10.00;1169.00;3.67;0.52
125;0;4044.00;10.00;1647.00;0.05;0.88
126;0;3166.00;10.00;2018.00;0.26;1.72
127;0;3288.00;10.00;1285.00;-0.45;1.52
128;0;3523.00;10.00;1525.00;-0.15;2.80
129;0;2829.00;10.00;2220.00;0.03;0.92
130;0;2405.00;10.00;1261.00;1.12;0.84
131;0;3644.00;10.00;1380.00;-0.30;1.32
132;0;3249.00;10.00;1321.00;-0.50;1.96
